,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,1,3,5,3,2,2,2,16,6
car,8,62,0,1,2,1,0,3,4,8
bird,9,2,39,20,16,1,5,4,3,1
cat,4,1,5,52,12,13,1,6,5,4
deer,5,1,9,6,55,2,3,5,2,2
dog,2,0,6,27,10,33,1,7,0,0
frog,0,1,2,16,12,2,76,0,1,2
horse,2,0,2,10,16,7,1,59,1,4
ship,16,7,1,4,0,2,0,0,72,4
truck,5,12,0,5,0,0,1,4,7,75
