,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,53,4,4,9,1,1,3,2,18,8
car,5,62,1,1,2,1,1,0,4,12
bird,8,0,40,15,14,10,8,4,1,0
cat,3,0,4,58,8,16,6,3,2,3
deer,3,1,7,10,46,9,3,9,1,1
dog,0,0,5,23,5,40,5,7,0,1
frog,0,1,4,8,6,5,84,0,0,4
horse,0,1,3,12,9,4,2,69,1,1
ship,8,4,2,6,0,0,3,0,80,3
truck,2,11,5,5,0,0,0,5,8,73
