,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,59,4,6,3,4,2,4,2,16,3
car,2,57,0,0,3,0,1,0,7,19
bird,8,2,42,7,15,10,8,3,5,0
cat,3,0,9,29,4,31,15,5,2,5
deer,6,0,6,9,42,6,8,10,3,0
dog,1,0,4,14,7,46,5,9,0,0
frog,1,0,5,5,10,6,80,4,1,0
horse,3,0,3,9,7,14,0,62,1,3
ship,10,5,2,2,0,3,0,2,78,4
truck,6,7,1,3,0,1,2,1,8,80
