,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,60,3,3,1,3,1,2,2,17,11
car,2,48,2,0,0,3,3,2,9,20
bird,12,3,41,6,14,9,8,1,4,2
cat,4,1,9,30,9,21,18,5,4,2
deer,9,0,11,4,43,5,6,5,3,4
dog,1,0,10,17,10,30,9,8,0,1
frog,1,0,8,3,6,3,88,2,0,1
horse,1,3,11,2,1,8,4,67,2,3
ship,11,1,0,3,1,0,0,1,87,2
truck,3,5,2,3,0,4,2,6,15,69
