,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,52,1,10,3,10,1,4,2,14,6
car,4,66,0,0,3,1,2,1,5,7
bird,8,2,55,5,13,5,7,2,2,1
cat,1,4,10,45,7,20,9,3,1,3
deer,3,0,14,6,43,5,7,9,1,2
dog,2,0,6,20,6,40,2,9,0,1
frog,0,1,11,8,1,2,87,1,0,1
horse,3,0,3,6,7,5,0,77,0,1
ship,4,11,1,2,3,1,1,1,75,7
truck,2,7,1,1,1,0,2,3,6,86
