,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,38,4,4,6,0,2,4,2,31,12
car,1,58,0,0,0,1,2,3,4,20
bird,5,2,54,8,5,7,7,9,2,1
cat,2,3,9,44,3,17,8,8,2,7
deer,2,1,20,9,27,7,7,13,1,3
dog,1,0,11,19,3,34,3,15,0,0
frog,0,1,9,18,3,4,68,6,2,1
horse,1,0,6,10,2,8,2,67,2,4
ship,11,5,0,4,1,1,0,2,75,7
truck,2,10,1,2,0,2,1,3,11,77
