,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,47,8,4,2,3,0,3,5,20,11
car,3,58,0,0,1,1,0,1,4,21
bird,7,3,48,7,9,5,10,8,2,1
cat,4,1,8,37,4,13,10,16,3,7
deer,5,2,11,4,35,3,7,15,4,4
dog,1,1,6,16,4,31,4,22,0,1
frog,0,2,4,3,9,5,75,8,2,4
horse,2,1,2,8,6,5,1,71,1,5
ship,16,5,0,0,0,1,1,2,74,7
truck,5,10,0,1,0,0,1,1,8,83
