,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,65,3,3,2,1,1,3,1,16,8
car,2,69,1,1,0,1,0,1,5,9
bird,14,1,39,12,8,7,8,7,4,0
cat,4,3,3,39,9,20,10,7,6,2
deer,3,1,8,9,42,8,4,9,2,4
dog,3,0,5,20,2,40,4,12,0,0
frog,1,0,2,9,5,2,90,2,0,1
horse,3,0,3,4,5,9,0,75,1,2
ship,13,1,0,0,0,1,1,0,87,3
truck,1,7,2,3,0,0,2,3,13,78
