,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,65,3,7,1,3,3,4,0,13,4
car,5,64,2,0,0,1,2,1,4,10
bird,6,2,53,7,9,12,5,4,1,1
cat,2,6,8,45,7,11,8,9,4,3
deer,6,1,10,7,40,6,6,11,2,1
dog,0,1,10,16,5,45,1,8,0,0
frog,0,2,5,5,5,1,93,0,1,0
horse,3,1,5,2,5,5,2,76,1,2
ship,15,7,6,3,1,0,0,1,70,3
truck,6,11,4,0,0,2,0,1,5,80
