,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,51,2,4,8,5,1,3,2,20,7
car,4,65,1,1,2,1,0,1,2,12
bird,4,0,45,11,19,8,5,4,2,2
cat,0,1,6,45,17,13,5,9,3,4
deer,1,0,9,2,59,1,3,12,1,2
dog,0,1,6,20,7,31,3,14,0,4
frog,0,2,7,8,13,6,69,2,3,2
horse,0,0,1,8,7,3,1,78,1,3
ship,6,6,1,2,1,0,1,0,82,7
truck,2,11,2,1,2,0,2,2,5,82
