,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,54,2,6,5,9,3,3,2,14,5
car,0,63,1,1,1,1,0,1,3,18
bird,5,0,59,10,13,6,3,1,1,2
cat,2,4,12,55,7,8,4,8,1,2
deer,2,0,12,9,47,7,1,9,1,2
dog,1,0,7,25,2,42,1,7,0,1
frog,1,2,2,13,4,10,74,3,2,1
horse,2,0,3,3,8,3,1,79,1,2
ship,9,4,1,1,0,0,1,0,86,4
truck,5,8,3,3,0,0,2,1,7,80
