,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,5,9,3,1,2,3,0,21,4
car,4,69,0,1,1,2,1,0,8,3
bird,5,1,56,10,7,7,9,2,3,0
cat,5,0,16,40,3,17,12,9,0,1
deer,9,0,18,7,34,2,6,10,3,1
dog,0,0,7,19,4,45,4,7,0,0
frog,0,1,10,5,1,7,86,0,1,1
horse,1,2,3,9,6,10,2,67,1,1
ship,7,5,1,1,1,0,0,0,89,2
truck,7,14,5,2,1,5,3,3,11,58
