,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,3,4,6,4,2,4,0,9,5
car,3,67,1,1,0,0,4,0,3,10
bird,12,1,27,15,15,11,11,4,1,3
cat,4,2,3,46,8,23,5,8,2,2
deer,5,0,3,11,38,7,12,9,3,2
dog,0,0,1,24,5,43,1,10,2,0
frog,2,1,0,10,3,2,89,2,1,2
horse,4,1,1,7,6,10,0,70,1,2
ship,13,6,0,5,2,0,0,0,70,10
truck,4,16,1,3,0,1,5,2,6,71
