,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,3,5,1,2,3,2,0,14,5
car,2,63,1,0,0,0,0,0,5,18
bird,11,1,53,2,10,6,7,3,4,3
cat,5,2,12,34,9,26,6,5,2,2
deer,6,0,7,4,48,6,7,8,1,3
dog,1,1,7,18,5,46,2,5,1,0
frog,1,2,4,4,7,7,84,1,1,1
horse,3,0,2,5,9,12,1,69,0,1
ship,12,5,1,2,0,0,0,0,81,5
truck,5,6,1,1,0,2,2,2,7,83
