,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,3,5,1,8,1,2,1,12,2
car,4,63,1,1,0,0,2,1,9,8
bird,7,1,43,3,18,11,6,5,5,1
cat,4,1,9,36,15,22,5,6,3,2
deer,3,1,9,5,55,4,4,7,2,0
dog,1,1,10,15,15,25,5,12,2,0
frog,1,0,2,10,7,2,87,0,2,1
horse,3,2,3,3,13,3,4,70,1,0
ship,9,1,2,2,1,0,0,0,86,5
truck,7,17,3,1,0,1,3,3,5,69
