,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,46,3,4,4,1,1,3,0,33,8
car,2,69,1,0,0,1,1,0,9,6
bird,5,1,55,9,7,5,7,4,6,1
cat,1,2,8,44,7,12,10,9,3,7
deer,4,1,12,9,32,5,7,14,4,2
dog,0,0,9,25,1,33,3,13,1,1
frog,0,5,5,10,1,5,84,0,1,1
horse,0,0,1,7,3,10,1,73,4,3
ship,6,3,0,1,1,0,1,0,93,1
truck,2,10,0,3,0,1,2,1,10,80
