,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,60,2,6,0,1,3,3,1,15,12
car,1,62,0,0,1,6,2,0,5,12
bird,11,1,34,7,8,19,11,5,4,0
cat,3,2,5,23,5,46,11,3,2,3
deer,4,1,9,3,32,21,3,12,2,3
dog,0,0,3,6,3,58,4,7,3,2
frog,0,1,4,5,0,13,81,5,1,2
horse,0,0,1,8,5,13,0,69,1,5
ship,13,5,1,2,1,0,0,0,78,6
truck,5,9,2,2,1,1,1,5,9,74
