,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,4,6,0,5,2,3,1,14,6
car,2,63,2,0,0,1,3,0,3,15
bird,8,0,52,6,13,10,6,2,3,0
cat,4,2,11,16,18,33,12,2,2,3
deer,4,1,8,3,46,6,6,11,2,3
dog,4,0,6,8,7,44,2,11,0,4
frog,1,0,5,3,9,4,87,2,0,1
horse,2,1,0,3,8,10,1,73,1,3
ship,17,3,2,1,0,3,1,0,74,5
truck,0,9,3,0,1,1,2,3,6,84
