,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,57,7,8,2,3,1,0,0,15,10
car,3,66,1,0,0,1,4,0,2,12
bird,5,1,50,8,7,13,11,2,3,0
cat,4,2,10,44,8,19,11,1,4,0
deer,2,1,11,5,44,8,10,3,2,4
dog,0,0,8,13,0,57,2,4,1,1
frog,0,0,3,5,4,6,92,0,0,2
horse,2,0,8,2,13,14,1,60,0,2
ship,13,3,1,1,1,1,0,2,81,3
truck,6,7,2,1,0,1,2,0,4,86
