,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,1,5,3,4,2,1,5,9,7
car,2,66,0,2,1,1,3,1,2,11
bird,3,0,48,7,12,10,10,5,2,3
cat,3,1,8,40,8,16,13,8,3,3
deer,5,0,6,8,46,7,6,9,0,3
dog,0,0,5,22,3,40,1,13,0,2
frog,0,0,3,6,2,3,95,2,0,1
horse,3,0,1,5,2,5,0,80,3,3
ship,13,4,1,3,0,0,1,0,84,0
truck,3,4,0,2,0,0,2,6,6,86
