,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,76,2,2,4,0,0,2,3,5,9
car,7,63,2,1,0,0,0,0,0,16
bird,14,1,45,6,10,11,5,5,2,1
cat,4,2,7,45,6,20,8,6,1,4
deer,6,1,13,4,47,4,4,11,0,0
dog,3,0,3,14,4,46,1,15,0,0
frog,1,0,3,7,11,8,73,3,0,6
horse,2,0,1,2,7,7,1,79,0,3
ship,19,3,2,2,0,3,0,0,73,4
truck,2,5,1,1,0,2,1,3,6,88
