,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,71,2,8,3,4,3,1,2,7,2
car,8,65,1,2,0,0,3,0,0,10
bird,12,1,61,7,8,7,2,0,1,1
cat,5,1,10,43,14,12,9,4,0,5
deer,3,1,15,6,49,6,7,3,0,0
dog,1,1,13,14,5,40,3,7,1,1
frog,0,2,10,5,5,4,82,1,0,3
horse,3,0,5,9,1,7,1,72,3,1
ship,22,10,3,4,2,0,1,0,59,5
truck,11,14,3,2,0,1,3,1,3,71
