,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,60,2,4,2,4,2,4,1,16,8
car,3,69,1,0,1,2,3,4,2,4
bird,7,3,43,2,11,13,11,5,2,3
cat,2,1,9,32,16,17,14,8,3,1
deer,4,1,6,3,55,2,10,8,1,0
dog,0,0,4,9,6,49,7,9,0,2
frog,0,1,1,2,6,1,99,1,1,0
horse,1,0,2,1,9,7,1,80,1,0
ship,11,6,2,0,0,1,2,2,79,3
truck,2,10,2,4,1,1,3,3,9,74
