,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,3,4,4,3,4,1,2,12,4
car,8,62,1,1,0,1,1,3,3,9
bird,4,0,59,2,12,10,5,2,6,0
cat,2,1,14,33,9,28,3,7,3,3
deer,4,1,9,7,51,4,1,9,3,1
dog,1,0,17,9,2,41,4,7,4,1
frog,2,0,3,9,14,4,76,2,2,0
horse,2,1,4,3,3,11,0,72,3,3
ship,15,0,1,1,0,3,1,0,85,0
truck,7,17,6,0,1,1,1,4,12,60
