,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,4,5,3,5,2,4,2,10,5
car,4,76,0,1,0,2,0,0,2,4
bird,8,5,42,18,12,3,4,4,4,0
cat,4,3,7,54,10,9,6,6,2,2
deer,5,2,8,14,48,7,1,4,1,0
dog,1,0,4,40,5,28,1,6,1,0
frog,1,4,5,10,4,6,81,0,1,0
horse,1,1,2,7,10,6,2,70,2,1
ship,12,7,0,5,0,0,0,2,79,1
truck,8,25,1,4,0,0,0,2,5,64
