,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,2,5,3,2,3,0,4,14,6
car,4,66,0,0,2,0,4,0,8,5
bird,6,2,49,6,11,16,6,1,3,0
cat,4,3,9,44,9,23,6,2,1,2
deer,3,0,11,2,56,10,2,4,0,2
dog,0,0,5,15,4,55,0,7,0,0
frog,0,0,9,7,8,10,78,0,0,0
horse,1,0,2,6,7,9,1,72,2,2
ship,8,7,2,2,1,0,1,0,81,4
truck,3,7,0,0,1,1,4,1,7,85
