,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,59,3,5,5,9,1,2,2,14,3
car,3,68,0,0,1,0,3,0,2,12
bird,8,0,43,4,22,5,13,3,2,0
cat,3,3,9,35,22,15,10,3,0,3
deer,5,0,3,5,62,2,9,4,0,0
dog,1,1,4,25,14,30,3,8,0,0
frog,1,1,1,2,10,3,91,1,1,1
horse,0,1,0,7,19,7,2,65,0,1
ship,9,3,2,3,1,0,2,0,84,2
truck,4,9,2,1,0,1,2,3,6,81
