,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,71,3,6,4,3,1,1,1,9,4
car,6,70,0,0,0,0,1,0,2,10
bird,11,2,49,6,10,4,10,5,2,1
cat,6,2,10,50,8,10,8,5,0,4
deer,2,0,14,9,46,2,7,8,0,2
dog,0,0,8,34,2,27,2,12,0,1
frog,0,1,5,12,3,3,83,2,1,2
horse,3,0,3,7,3,3,1,80,0,2
ship,23,6,3,3,2,0,0,0,67,2
truck,5,14,2,2,0,0,2,2,6,76
