,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,71,1,6,1,3,1,3,1,14,2
car,3,71,1,0,3,2,1,0,3,5
bird,10,0,53,7,12,5,5,4,1,3
cat,3,1,19,47,8,8,8,6,2,1
deer,2,0,15,5,52,2,7,4,1,2
dog,2,0,7,21,8,35,4,6,3,0
frog,1,1,9,8,4,4,83,0,1,1
horse,1,1,1,2,17,5,2,68,1,4
ship,13,5,0,1,1,0,2,0,82,2
truck,5,11,1,2,0,1,0,4,3,82
