,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,56,0,8,6,5,2,1,3,17,5
car,0,63,1,0,1,1,0,2,3,18
bird,6,0,47,14,8,9,9,2,4,1
cat,3,0,10,49,5,16,6,8,6,0
deer,2,1,10,14,44,4,3,7,5,0
dog,0,0,9,24,6,38,1,7,0,1
frog,0,0,7,10,5,7,80,2,0,1
horse,3,1,5,12,3,6,0,71,0,1
ship,11,3,1,3,0,0,1,0,85,2
truck,6,6,3,6,2,2,1,5,8,70
