,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,67,0,5,4,2,6,1,1,13,4
car,0,72,2,2,2,2,1,1,2,5
bird,8,1,51,7,6,14,9,1,2,1
cat,5,2,7,45,5,23,8,6,1,1
deer,5,1,9,8,40,8,7,11,0,1
dog,0,0,4,8,5,58,3,8,0,0
frog,0,0,3,1,5,5,96,1,0,1
horse,1,1,2,6,8,9,0,74,0,1
ship,19,6,1,5,1,2,2,1,64,5
truck,9,10,3,2,1,4,2,3,5,70
