,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,70,0,10,3,4,1,2,0,11,2
car,8,67,3,0,2,2,0,1,3,3
bird,8,1,58,11,7,8,5,0,2,0
cat,1,3,15,36,7,21,9,6,3,2
deer,5,0,12,7,42,4,6,11,2,1
dog,2,0,17,13,1,38,3,11,0,1
frog,0,2,9,4,4,5,85,1,1,1
horse,1,0,6,2,4,11,1,75,0,2
ship,17,2,3,4,0,1,0,0,76,3
truck,6,13,3,5,1,1,1,2,5,72
