,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,2,3,1,3,4,2,0,16,11
car,2,61,1,1,0,1,2,2,2,17
bird,9,2,33,16,11,11,11,2,3,2
cat,2,1,8,32,8,23,13,7,0,9
deer,4,3,6,5,38,5,16,9,2,2
dog,0,0,4,16,4,48,4,7,0,3
frog,1,1,2,5,11,7,82,1,0,2
horse,3,1,2,5,3,13,2,71,0,2
ship,16,6,2,1,2,1,2,0,70,6
truck,4,10,1,0,1,2,3,3,6,79
