,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,54,5,7,4,5,2,3,1,15,7
car,3,62,1,0,0,3,0,1,4,15
bird,6,2,49,6,16,5,11,2,2,1
cat,4,1,9,40,8,21,10,6,1,3
deer,5,0,10,6,47,4,10,8,0,0
dog,0,0,4,23,7,39,2,11,0,0
frog,1,0,2,8,9,4,86,1,1,0
horse,1,0,1,5,11,5,0,74,0,5
ship,12,8,2,2,2,1,2,0,72,5
truck,4,8,2,2,1,0,1,1,4,86
