,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,67,4,2,1,0,1,2,4,17,5
car,2,75,1,0,0,1,1,0,3,6
bird,8,2,65,5,5,5,5,3,2,0
cat,3,3,9,44,8,19,7,4,2,4
deer,6,1,16,8,38,6,6,6,2,1
dog,2,0,13,19,1,39,3,9,0,0
frog,1,2,8,4,5,7,83,1,1,0
horse,2,2,3,3,4,7,1,79,0,1
ship,9,3,1,0,0,0,0,0,86,7
truck,6,20,1,4,0,0,0,1,7,70
