,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,44,7,8,1,2,1,9,5,17,9
car,2,68,0,0,1,0,0,0,4,14
bird,7,2,54,8,8,3,5,8,2,3
cat,3,2,11,43,4,14,9,12,2,3
deer,2,1,21,4,28,7,5,18,2,2
dog,0,0,10,17,4,36,3,14,1,1
frog,1,2,9,6,7,4,75,3,1,4
horse,0,5,4,7,2,4,1,75,2,2
ship,10,7,1,1,0,0,0,1,83,3
truck,3,11,5,2,0,0,2,6,8,72
