,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,0,9,3,1,1,1,1,16,7
car,3,65,0,1,1,1,0,0,5,13
bird,5,1,57,12,8,10,3,2,2,0
cat,3,4,12,59,4,9,5,6,0,1
deer,5,1,18,12,35,6,4,8,1,0
dog,1,0,11,24,2,39,0,8,1,0
frog,0,3,10,18,3,5,72,0,1,0
horse,2,0,5,9,2,4,0,77,2,1
ship,12,3,3,2,1,0,0,1,80,4
truck,4,8,1,6,0,1,0,2,7,80
