,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,4,6,1,2,2,4,0,14,6
car,4,68,0,0,0,1,5,1,3,7
bird,11,2,48,10,9,5,8,3,3,1
cat,2,2,5,40,9,20,14,3,4,4
deer,5,3,9,7,43,4,10,6,2,1
dog,2,0,8,21,2,37,9,7,0,0
frog,0,0,6,5,2,5,91,0,1,2
horse,2,1,6,6,3,7,3,68,1,5
ship,16,5,1,1,1,0,1,0,76,5
truck,7,11,0,1,1,1,4,1,9,74
