,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,2,1,5,1,5,2,1,14,4
car,4,63,1,2,2,0,2,0,5,10
bird,11,2,52,11,5,6,6,4,0,3
cat,3,1,6,54,8,8,14,3,2,4
deer,6,0,11,10,44,4,6,6,0,3
dog,1,0,14,25,5,35,1,4,0,1
frog,1,2,4,9,6,1,87,1,0,1
horse,0,0,1,10,5,3,2,79,2,0
ship,17,3,0,7,0,0,1,1,71,6
truck,7,12,2,6,0,1,2,4,3,72
