,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,8,4,3,4,3,1,1,19,5
car,3,72,1,0,0,1,0,1,3,8
bird,8,3,36,10,9,16,9,7,1,1
cat,5,3,5,39,6,19,12,8,1,5
deer,7,0,7,7,39,3,10,13,1,3
dog,0,0,9,18,2,42,5,8,0,2
frog,0,1,4,4,6,8,85,1,2,1
horse,2,1,2,4,5,7,1,77,0,3
ship,18,8,0,5,1,0,2,1,68,3
truck,4,14,4,1,1,0,1,1,7,76
