,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,59,2,7,3,4,4,5,1,15,3
car,3,67,1,0,0,0,0,2,5,11
bird,10,3,44,7,13,9,9,2,2,1
cat,7,2,8,37,7,24,10,5,0,3
deer,6,1,9,3,51,8,4,6,0,2
dog,2,0,7,17,3,38,2,12,2,3
frog,2,1,1,3,6,7,91,0,0,1
horse,1,1,6,7,7,12,2,64,1,1
ship,18,5,1,1,0,0,0,0,79,2
truck,4,8,1,0,0,1,3,0,11,81
