,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,67,6,2,3,3,2,3,4,8,5
car,5,66,0,0,0,1,0,0,5,12
bird,11,1,44,5,20,9,4,1,3,2
cat,4,2,9,43,10,20,6,7,1,1
deer,4,0,11,9,50,6,0,9,0,1
dog,1,1,10,14,6,40,3,10,0,1
frog,1,1,6,6,10,5,79,3,1,0
horse,2,2,5,3,7,6,1,75,0,1
ship,9,6,1,6,1,0,0,0,81,2
truck,9,14,1,1,0,0,1,2,6,75
