,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,3,5,5,3,2,3,0,16,11
car,0,70,1,0,1,0,1,1,5,10
bird,5,2,39,10,25,5,10,0,3,1
cat,2,2,4,55,9,12,11,2,2,4
deer,3,0,5,13,52,4,7,4,1,1
dog,0,0,3,28,8,40,4,3,0,0
frog,0,0,1,8,7,5,90,0,0,1
horse,0,0,0,9,17,6,0,69,0,1
ship,8,7,0,1,1,0,0,0,87,2
truck,3,9,1,2,0,0,3,2,8,81
