,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,58,4,6,5,3,3,3,3,11,7
car,2,74,0,0,0,0,1,0,1,11
bird,3,3,47,9,10,4,10,9,3,2
cat,7,2,9,42,4,11,14,7,2,5
deer,4,1,8,8,38,1,16,11,1,2
dog,2,2,4,30,2,24,8,11,0,3
frog,0,2,6,7,7,0,83,1,1,5
horse,3,0,4,9,7,5,2,68,1,3
ship,13,8,6,7,1,0,1,1,66,3
truck,5,19,1,2,0,1,3,2,5,71
