,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,44,4,6,2,4,2,5,1,24,11
car,2,45,0,0,1,1,1,1,7,31
bird,5,0,42,14,8,10,8,3,7,3
cat,2,5,11,45,5,14,11,5,3,2
deer,4,0,10,12,36,4,9,7,5,3
dog,1,0,4,19,5,39,2,13,1,2
frog,1,1,3,7,8,4,86,0,1,1
horse,3,2,1,9,3,3,1,74,2,4
ship,2,3,0,3,2,0,0,1,87,8
truck,0,3,1,2,1,2,0,2,8,90
