,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,3,5,2,4,1,1,3,12,10
car,1,62,1,0,0,1,1,0,5,18
bird,7,2,46,7,12,8,6,5,4,3
cat,6,0,15,35,13,14,11,1,2,6
deer,5,0,12,7,49,3,3,7,3,1
dog,1,0,13,16,3,38,3,8,0,4
frog,0,2,7,7,6,6,81,0,2,1
horse,4,1,3,3,5,7,1,71,2,5
ship,11,5,3,2,2,0,0,0,81,2
truck,3,9,1,1,0,0,2,1,9,83
