,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,5,1,1,5,3,2,5,12,7
car,4,69,0,0,1,0,1,1,2,11
bird,7,3,53,1,8,11,3,6,5,3
cat,8,4,4,41,10,16,7,10,0,3
deer,0,0,17,4,41,7,10,8,2,1
dog,1,0,3,17,3,43,4,13,0,2
frog,0,3,8,4,9,5,78,1,1,3
horse,2,2,3,4,8,9,1,67,1,5
ship,15,8,1,0,0,2,0,0,71,9
truck,4,14,3,0,2,2,2,1,6,75
