,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,3,7,3,1,0,1,4,18,2
car,1,66,3,2,1,1,3,0,3,9
bird,12,0,37,14,8,4,16,3,6,0
cat,4,1,7,49,6,16,12,5,1,2
deer,4,3,12,4,42,7,8,9,1,0
dog,1,1,3,26,6,36,4,9,0,0
frog,0,1,1,9,4,5,90,1,1,0
horse,1,0,3,8,10,7,2,69,0,2
ship,11,2,1,4,2,0,1,1,76,8
truck,3,15,2,6,0,2,1,3,5,72
