,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,51,4,3,12,4,0,2,0,22,5
car,4,61,2,3,2,1,2,0,8,6
bird,6,1,49,16,10,5,3,3,5,2
cat,2,1,8,54,10,13,7,1,3,4
deer,5,1,17,14,39,4,1,6,1,2
dog,0,0,6,38,5,31,2,3,1,0
frog,0,1,11,20,5,2,69,1,1,2
horse,3,1,1,16,8,10,1,59,2,1
ship,21,5,2,3,0,0,0,1,73,1
truck,6,12,0,8,2,1,1,4,6,69
