,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,52,2,6,8,6,2,3,0,19,5
car,1,66,1,2,1,1,0,0,6,11
bird,3,0,46,12,11,10,11,0,5,2
cat,4,1,6,42,12,21,10,2,2,3
deer,2,1,6,16,36,9,11,5,1,3
dog,1,0,7,26,7,34,3,7,1,0
frog,0,0,4,11,10,5,78,1,1,2
horse,1,1,4,12,8,18,4,50,1,3
ship,12,6,2,1,3,1,0,1,77,3
truck,4,15,1,2,1,0,2,2,15,67
