,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,59,1,4,3,7,1,0,3,18,7
car,3,63,2,2,3,0,2,1,3,10
bird,9,3,46,6,16,4,6,1,4,5
cat,4,5,10,40,13,12,9,6,1,3
deer,3,0,6,11,59,2,2,4,2,1
dog,1,1,6,27,14,27,1,7,0,2
frog,0,3,5,7,20,4,70,1,1,1
horse,3,1,0,8,7,6,0,73,1,3
ship,9,8,0,1,0,0,0,1,83,4
truck,1,15,2,3,0,0,1,2,7,78
