,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,57,0,9,3,2,1,2,1,21,7
car,4,63,1,1,2,1,3,0,2,12
bird,10,1,46,11,6,14,10,1,1,0
cat,6,2,8,47,9,16,7,2,2,4
deer,4,0,18,13,32,7,9,5,1,1
dog,1,0,7,15,1,51,4,7,0,0
frog,1,1,12,9,5,6,76,0,2,0
horse,2,0,1,11,5,12,1,63,3,4
ship,14,5,1,4,2,0,1,1,74,4
truck,7,8,0,4,0,0,4,1,8,77
