,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,71,2,9,3,2,1,3,0,9,3
car,6,63,1,1,0,0,2,2,3,11
bird,9,0,41,6,18,9,9,3,5,0
cat,4,0,7,47,9,17,6,7,5,1
deer,7,0,8,12,46,2,4,9,2,0
dog,1,0,5,25,5,33,3,9,3,2
frog,2,2,0,18,5,5,78,1,1,0
horse,6,2,2,9,5,6,0,70,2,0
ship,21,4,2,1,3,0,0,0,72,3
truck,8,10,2,3,1,1,1,1,9,73
