,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,5,5,5,3,4,3,3,14,6
car,5,64,1,0,0,1,0,0,5,13
bird,9,0,42,11,10,15,8,3,2,0
cat,2,0,8,43,5,30,8,3,1,3
deer,2,0,9,4,46,11,5,10,2,1
dog,0,0,1,16,3,56,1,9,0,0
frog,1,2,4,15,5,5,76,0,0,4
horse,1,1,1,9,6,10,1,71,0,2
ship,6,6,1,4,2,3,0,1,77,6
truck,2,8,1,4,2,3,2,4,5,78
