,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,60,0,5,5,4,2,2,3,14,8
car,4,74,0,0,1,0,0,1,5,4
bird,6,2,38,7,17,9,10,8,3,0
cat,5,3,4,37,10,22,6,9,4,3
deer,2,1,5,3,60,4,3,9,2,1
dog,1,0,2,14,8,41,2,17,0,1
frog,0,1,3,7,8,6,85,0,0,2
horse,2,0,0,4,8,8,2,74,1,3
ship,13,7,1,5,1,1,1,0,75,2
truck,5,10,3,1,0,2,0,3,5,80
