,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,52,3,3,4,7,1,4,5,19,5
car,4,62,2,1,2,0,2,1,8,7
bird,11,0,36,22,13,1,4,6,4,3
cat,4,3,6,45,8,1,18,11,5,2
deer,7,0,6,12,49,0,5,8,1,2
dog,2,0,5,40,8,9,6,12,1,3
frog,1,0,5,12,9,0,82,1,0,2
horse,0,0,1,16,10,1,1,70,1,2
ship,17,5,1,4,2,0,1,0,71,5
truck,7,9,1,5,2,0,1,4,10,70
