,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,51,2,9,1,4,2,2,6,17,9
car,2,67,1,0,0,0,0,1,4,14
bird,3,0,54,9,14,10,7,3,0,0
cat,2,1,10,40,15,15,10,6,1,3
deer,2,1,20,6,44,4,4,9,0,0
dog,1,0,11,17,2,38,3,11,0,3
frog,0,1,8,8,4,3,86,1,0,1
horse,1,0,1,9,8,6,0,75,0,2
ship,6,7,1,3,0,0,0,0,86,3
truck,4,14,3,4,1,1,1,3,5,73
