,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,60,4,4,2,5,2,3,2,13,8
car,1,65,1,0,0,0,1,0,5,16
bird,5,1,49,8,13,5,11,3,1,4
cat,7,1,9,41,6,19,11,4,0,5
deer,3,0,7,5,50,4,6,11,1,3
dog,1,0,13,22,4,34,2,10,0,0
frog,0,1,4,6,8,4,85,1,1,2
horse,2,0,1,5,5,7,1,77,0,4
ship,20,6,1,2,1,0,1,0,66,9
truck,4,11,4,3,1,0,2,5,5,74
