,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,3,1,5,4,6,2,2,10,6
car,2,67,1,2,1,2,0,1,4,9
bird,8,1,33,17,14,14,4,6,2,1
cat,4,0,2,54,9,22,6,3,0,3
deer,5,2,2,11,42,11,4,9,1,3
dog,0,1,2,26,3,41,1,10,0,2
frog,2,1,3,9,11,9,75,1,1,0
horse,4,0,2,7,7,8,2,66,2,4
ship,16,5,0,4,3,1,0,0,67,10
truck,4,8,0,5,0,0,1,3,6,82
