,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,65,0,3,3,2,2,0,5,16,7
car,1,63,2,0,0,0,1,2,6,14
bird,9,1,51,5,15,7,3,4,2,3
cat,7,0,10,48,12,8,5,5,1,7
deer,5,1,9,4,50,1,1,14,4,1
dog,1,0,9,21,2,33,1,18,0,1
frog,0,3,7,11,10,2,74,2,2,1
horse,2,0,2,4,4,2,1,81,3,3
ship,11,4,1,3,1,1,0,1,81,3
truck,4,11,1,3,0,0,1,4,8,77
