,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,72,6,4,4,2,3,2,2,7,1
car,5,67,2,1,0,0,2,1,3,8
bird,9,2,44,16,9,6,8,2,3,1
cat,2,2,3,52,7,20,4,9,1,3
deer,4,0,12,10,47,3,6,7,0,1
dog,0,0,9,29,3,33,2,8,0,2
frog,1,1,3,9,3,4,90,1,0,0
horse,0,2,2,4,9,2,1,82,0,0
ship,11,8,2,3,2,0,1,0,72,7
truck,7,10,1,4,0,0,2,2,5,78
