,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,4,3,4,2,1,2,1,24,7
car,1,60,1,2,1,2,2,0,7,13
bird,11,2,46,7,11,10,7,3,2,1
cat,4,1,8,47,5,16,11,5,4,2
deer,6,3,11,10,41,6,5,5,1,2
dog,1,0,2,20,2,46,2,11,1,1
frog,3,1,12,5,5,6,79,1,0,0
horse,2,0,0,5,4,5,1,78,3,4
ship,8,3,1,2,0,0,2,0,86,4
truck,4,12,1,0,1,2,1,2,11,75
