,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,11,19,0,0,0,7,7,2,38,19
car,0,45,0,0,0,9,1,2,5,27
bird,10,4,2,0,0,22,41,6,10,5
cat,3,6,0,0,0,18,43,11,3,19
deer,3,2,1,0,0,12,51,6,6,9
dog,2,0,1,0,0,22,29,11,5,16
frog,0,2,0,0,0,10,85,6,1,8
horse,2,4,2,0,0,15,38,10,4,27
ship,2,40,0,0,0,7,1,2,43,11
truck,1,46,0,0,0,1,7,8,17,29
