,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,2,3,2,2,2,2,4,15,3
car,2,71,1,1,0,0,1,1,2,10
bird,9,1,54,8,6,10,5,2,2,3
cat,4,0,8,48,7,15,10,6,0,5
deer,5,1,12,4,44,5,7,10,2,0
dog,1,0,5,20,3,44,2,11,0,0
frog,1,1,8,9,2,3,86,0,1,1
horse,5,0,5,4,3,6,2,74,0,3
ship,10,6,1,4,2,2,1,0,78,2
truck,3,10,1,2,0,2,3,3,9,76
